Herb_id,Field_name,Field_context
361,Latin_name,"Fructus Corni,Corni Fructus"
361,English_name,Asiatic Cornelian Cherry Fruit
362,Chinese_name,商陆
362,Pinyin_name,Shanglu
362,Latin_name,"Radix Phytolaccae,Phytolaccae Radix"
362,English_name,Pokeberry Root
363,Chinese_name,蛇床子
363,Pinyin_name,Shechuangzi
363,Latin_name,"Cnidii Fructus,Fructus Cnidii"
363,English_name,Common Cnidium Fruit
364,Chinese_name,射干
364,Pinyin_name,Shegan
364,Latin_name,"Belamcandae Rhizoma,Rhizoma Belamcandae"
364,English_name,Blackberrylily Rhizome
365,Chinese_name,伸筋草
365,Pinyin_name,Shenjincao
365,Latin_name,"Herba Lycopodii,Lycopodii Herba"
365,English_name,Common Clubmoss Herb
366,Chinese_name,升麻
366,Pinyin_name,Shengma
366,Latin_name,"Cimicifugae Rhizoma,Rhizoma Cimicifugae"
366,English_name,Largetrifoliolious Bugbane Rhizome
367,Chinese_name,生姜
367,Pinyin_name,Shengjiang
367,Latin_name,"Zingiberis Rhizoma Recens,Rhizoma Zingiberis Recens"
367,English_name,Fresh Ginger
368,Chinese_name,十大功劳根
368,Pinyin_name,Shidagonglaogen
368,English_name,Mahoniae Eadix
369,Chinese_name,十大功劳叶
369,Pinyin_name,Shidagonglaoye
369,Latin_name,Folium Mahoe
369,English_name,leaf of leatherleaf Mahonia
370,Chinese_name,石菖蒲
370,Pinyin_name,Shichangpu
370,Latin_name,"Rhizoma Acori Talarinowii,Acori Tatarinowii Rhizoma"
370,English_name,Grassleaf Sweetflag Rhizome
371,Chinese_name,石见穿
371,Pinyin_name,Shijianchuan
371,English_name,Salviae Chinensis Herba
372,Chinese_name,石榴皮
372,Pinyin_name,Shiliupi
372,Latin_name,"Granati Pericarpium,Pericarpium Grati"
372,English_name,Pomegrate Rind
373,Chinese_name,石上柏
373,Pinyin_name,Shishangbai
373,English_name,Selaginella Doederleinii Hieron
374,Chinese_name,石韦
374,Pinyin_name,Shiwei
374,Latin_name,Pyrrosiae Folium
374,English_name,Pyrrosiae Folium
375,Chinese_name,使君子
375,Pinyin_name,Shijunzi
375,Latin_name,"Quisqualis Fructus,Fructus Quisqualis"
375,English_name,fruit of Rangooncreeper
376,Chinese_name,柿蒂
376,Pinyin_name,Shidi
376,Latin_name,"Calyx Kaki,Kaki Calyx"
376,English_name,calyx and receptacle of a Persimmon
377,Chinese_name,熟地黄
377,Pinyin_name,Shudihuang
377,Latin_name,"Rehmanniae Radix Praeparata,Radix Rehmanniae Preparata"
377,English_name,Prepared Rehmannia Root
378,Chinese_name,鼠曲草
378,Pinyin_name,Shuqucao
378,English_name,Gphalii Affinis Herba
379,Chinese_name,水飞蓟
379,Pinyin_name,Shuifeiji
379,Latin_name,Silybi Fructus
379,English_name,Silybum Marianum
380,Chinese_name,水红花子
380,Pinyin_name,Shuihonghuazi
380,Latin_name,"Polygoni Orientalis Fructus,Fructus Polygoni Orientalis"
380,English_name,Prince's-feather Fruit
381,Chinese_name,四季青
381,Pinyin_name,Sijiqing
381,Latin_name,"Folium Llicis Chinensis,Ilicis Chinensis Folium"
381,English_name,Purpleflower Holly Leaf
382,Chinese_name,松花粉
382,Pinyin_name,Songhuafen
382,Latin_name,Pini Pollen
382,English_name,Pine Pollen
383,Chinese_name,油松节
383,Pinyin_name,Songjie
383,Latin_name,"Lignum Pini Nodi,Pini Lignum Nodi"
383,English_name,"Knotty pine wood, Pine nodular branch"
384,Chinese_name,松子仁
384,Pinyin_name,Songziren
384,English_name,Semen Pini Koraiensis
385,Chinese_name,苏合香
385,Pinyin_name,Suhexiang
385,Latin_name,Styrax
385,English_name,Storax
386,Chinese_name,酸枣仁
386,Pinyin_name,Suanzaoren
386,Latin_name,"Ziziphi Spinosae Semen,Semen Ziziphi Spinosae"
386,English_name,Spine Date Seed
387,Chinese_name,娑罗子
387,Pinyin_name,Suoluozi
387,Latin_name,"Aesculi Semen,Semen Aesculi"
387,English_name,Buckeye Seed
388,Chinese_name,太子参
388,Pinyin_name,Taizishen
388,Latin_name,"Radix Pseudostellariae,Pseudostellariae Radix"
388,English_name,Heterophylly Falsestarwort Root
389,Chinese_name,檀香
389,Pinyin_name,Tanxiang
389,Latin_name,"Santali Albi Lignum,Lignum Santaii Albi"
389,English_name,Sandalwood
390,Chinese_name,桃仁
390,Pinyin_name,Taoren
390,Latin_name,"Persicae Semen,Semen Persicae"
390,English_name,Peach Seed
391,Chinese_name,天冬
391,Pinyin_name,Tiandong
391,Latin_name,"Asparagi Radix,Radix Asparagi"
391,English_name,Cochinchinese Asparagus Root
392,Chinese_name,天花粉
392,Pinyin_name,Tianhuafen
392,Latin_name,"Trichosanthis Radix,Radix Trichosanthis"
392,English_name,"Trichosanthes root, Skegourd root"
393,Chinese_name,天葵子
393,Pinyin_name,Tiankuizi
393,Latin_name,"Radix Semiaquilegiae,Semiaquilegiae Radix"
393,English_name,Muskroot-like Semiaquilegia Root
394,Chinese_name,天南星
394,Pinyin_name,Tiannanxing
394,Latin_name,"Rhizoma Arisaematis,Arisaematis Rhizoma"
394,English_name,Jackinthepulpit Tuber
395,Chinese_name,天山雪莲
395,Pinyin_name,Tianshanxuelian
395,Latin_name,Saussureae Involucratae Herba
395,English_name,Saussureae Involucratae Herba
396,Chinese_name,天仙藤
396,Pinyin_name,Tianxianteng
396,Latin_name,Herba Aristolochiae
396,English_name,Dutchmanspipe Vine
397,Chinese_name,天仙子
397,Pinyin_name,Tianxianzi
397,Latin_name,"Hyoscyami Semen,Semen Hyoscyami"
397,English_name,Henbane Seed
398,Chinese_name,天竺黄
398,Pinyin_name,Tianzhuhuang
398,Latin_name,"Bambusae Concretio Silicea,Concretio Silicea Bambusae"
398,English_name,Chinese schinzostachyum Tabasheer
399,Chinese_name,甜瓜子
399,Pinyin_name,Tianguazi
399,Latin_name,"Melo Semen,Semen Cucumis"
399,English_name,muskmelon seed
400,Chinese_name,铁丝威灵仙
400,Pinyin_name,Tiesiweilingxian
400,Latin_name,Radix Smilacis
400,English_name,root and rhizome of smilax
401,Chinese_name,铁线透骨草
401,Pinyin_name,Tiexiantougucao
401,English_name,Herba Clematidis Aethusaefoliae
402,Chinese_name,葶苈子
402,Pinyin_name,Tinglizi
402,Latin_name,"Semen Lepiddi Seu Descurainiae;Semen Lepidii；Semen Descurainiae,Descurainiae Semen Lepidii Semen"
402,English_name,"Lepidium seed, Descurainia seed"
403,Chinese_name,通草
403,Pinyin_name,Tongcao
403,Latin_name,"Medulla Tetrapacis,Tetrapanacis Medulla"
403,English_name,puth of Ricepaperplant
404,Chinese_name,土贝母
404,Pinyin_name,Tubeimu
404,Latin_name,"Bolbostemmatis Rhizoma,Rhizoma Bolbostemmae"
404,English_name,Paniculate Bolbostemma
405,Chinese_name,土茯苓
405,Pinyin_name,Tufuling
405,Latin_name,"Rhizoma Smilacis Glabrae,Smilacis Glabrae Rhizoma"
405,English_name,Glabrous Greenbrier Rhizome
406,Chinese_name,土荆皮
406,Pinyin_name,Tujingpi
406,Latin_name,Pseudolaricis Cortex
406,English_name,Pseudolaricis Cortex
407,Chinese_name,菟丝子
407,Pinyin_name,Tusizi
407,Latin_name,"Cuscutae Semen,Semen Cuseutae;Semen Cuseutae"
407,English_name,Dodder Seed
408,Chinese_name,瓦楞子
408,Pinyin_name,Walengzi
408,Latin_name,"Concha Arcae,Arcae Concha"
408,English_name,Arc Shell
409,Chinese_name,瓦松
409,Pinyin_name,Wasong
409,Latin_name,Orostachyis Fimbriatae Herba
409,English_name,Cotyledon Fimbriata Turcz.
410,Chinese_name,王不留行
410,Pinyin_name,Wangbuliuxing
410,Latin_name,"Vaccariae Semen,Semen Vaccariae"
410,English_name,"Vacarria seed, Cow soapwort seed"
411,Chinese_name,威灵仙
411,Pinyin_name,Weilingxian
411,Latin_name,"Radix Clematidis,Clematidis Radix Et Rhizoma"
411,English_name,Chinese Clematis Root
412,Chinese_name,委陵菜
412,Pinyin_name,Weilingcai
412,Latin_name,"Herba Potentillae Chinensis,Potentiliae Chinensis Herba"
412,English_name,Chinese Cinquefoil
413,Chinese_name,乌敛莓
413,Pinyin_name,Wulianmei
413,English_name,Cayratiae Japonicae Herba
414,Chinese_name,乌梅
414,Pinyin_name,Wumei
414,Latin_name,"Fructus Mume,Mume Fructus"
414,English_name,Smoked Plum
415,Chinese_name,乌药
415,Pinyin_name,Wuyao
415,Latin_name,"Linderae Radix,Radix Linderae"
415,English_name,Combined Spicebush Root
416,Chinese_name,无患子
416,Pinyin_name,Wuhuanzi
416,English_name,Sapindi Mukorossi Semen
417,Chinese_name,无患子皮
417,Pinyin_name,Wuhuanzipi
417,English_name,Sapindi Mukorossiperic Arpium
418,Chinese_name,吴茱萸
418,Pinyin_name,Wuzhuyu
418,Latin_name,"Euodiae Fructus,Fructus Evodiae"
418,English_name,Medicil Evodia Fruit
419,Chinese_name,梧桐子
419,Pinyin_name,Wutongzi
419,English_name,Semen Firmiae
420,Chinese_name,五倍子
420,Pinyin_name,Wubeizi
420,Latin_name,Galla Chinensis
420,English_name,Chinese Gall
421,Chinese_name,西河柳
421,Pinyin_name,Xiheliu
421,Latin_name,"Cacumen Tamaricis,Tamaricis Cacumen"
421,English_name,Chinese Tamarisk Twig
422,Chinese_name,西红花
422,Pinyin_name,Xihonghua
422,Latin_name,"Croci Stigma,Stigma Croci"
422,English_name,Saffron
423,Chinese_name,西洋参
423,Pinyin_name,Xiyangshen
423,Latin_name,"Panacis Quinquefolii Radix,Radix Pacis Quinquefolii"
423,English_name,American Ginseng
424,Chinese_name,豨莶草
424,Pinyin_name,Xixiancao
424,Latin_name,Siegesbeckiae Herba
424,English_name,Siegesbeckiae Herba
425,Chinese_name,细辛
425,Pinyin_name,Xixin
425,Latin_name,"Herba Asari,Asari Radix Et Rhizoma"
425,English_name,all-grass Manchurian wildginger
426,Chinese_name,夏枯草
426,Pinyin_name,Xiakucao
426,Latin_name,"Prunellae Spica,Spica Prunellae"
426,English_name,fruit -spike of Common Selfheal
427,Chinese_name,夏天无
427,Pinyin_name,Xiatianwu
427,Latin_name,"Corydalis Decumbentis Rhizoma,Rhizoma Corydalis Decumbentis"
427,English_name,Decumbent Corydalis Rhizome
428,Chinese_name,仙鹤草
428,Pinyin_name,Xianhecao
428,Latin_name,"Agrimoniae Herba,Herba Agrimoniae"
428,English_name,all - grss of Hairyvein Agrimonia
429,Chinese_name,仙茅
429,Pinyin_name,Xianmao
429,Latin_name,"Curculiginis Rhizoma,Rhizoma Curculiginis"
429,English_name,rhizome of Common Curculigo
430,Chinese_name,仙桃草
430,Pinyin_name,Xiantaocao
430,English_name,Veronicae Peregrie Herba
431,Chinese_name,相思子
431,Pinyin_name,Xiangsizi
431,English_name,Abrus Precatorius L.
432,Chinese_name,香附
432,Pinyin_name,Xiangfu
432,Latin_name,"Rhizoma Cyperi,Cyperi Rhizoma"
432,English_name,rhizome of Nutgrass Galingale
433,Chinese_name,香加皮
433,Pinyin_name,Xiangjiapi
433,Latin_name,Periplocae Cortex
433,English_name,Cortex Periplocae Radicis
434,Chinese_name,香茅
434,Pinyin_name,Xiangmao
434,English_name,Cymbopon Citratus(D C.) Stapf
435,Chinese_name,香薷
435,Pinyin_name,Xiangru
435,Latin_name,"Herba Elsholtziae,Moslae Herba"
435,English_name,all-grass of Haichow Elsholtzia
436,Chinese_name,香橼
436,Pinyin_name,Xiangyuan
436,Latin_name,Citri Fructus
436,English_name,Citri Fructus
437,Chinese_name,小茴香
437,Pinyin_name,Xiaohuixiang
437,Latin_name,"Foeniculi Fructus,Fructus Foeniculi"
437,English_name,fennel fruit
438,Chinese_name,小蓟
438,Pinyin_name,Xiaoji
438,Latin_name,"Cirsii Herba,Herba Cirsii;Herba Cirsii Segeti"
438,English_name,Field Thistle Herb
439,Chinese_name,小通草
439,Pinyin_name,Xiaotongcao
439,Latin_name,"Medulla Stachyuri Medulla Helwingiae,Stachyuri Medulla
Helwingiae Medulla"
439,English_name,Stachyurus or Japanese Helwingia Pith
440,Chinese_name,薤白
440,Pinyin_name,Xiebai
440,Latin_name,"Bulbus Allii Macrostemi,Allii Macrostemonis Bulbus"
440,English_name,bulb of longstamen onion
441,Chinese_name,辛夷
441,Pinyin_name,Xinyi
441,Latin_name,Magnoliae Flos
441,English_name,Magnoliae Flos
442,Chinese_name,徐长卿
442,Pinyin_name,Xuchangqing
442,Latin_name,"Cynanchi Paniculati Radix 
Et Rhizoma,Radix Cynchi Paniculati"
442,English_name,Paniculate Swallowwort Root
443,Chinese_name,续断
443,Pinyin_name,Xuduan
443,Latin_name,"Dipsaci Radix,Radix Dipsaci"
443,English_name,Himalayan Teasel Root
444,Chinese_name,萱草根
444,Pinyin_name,Xuancaogen
444,English_name,Hemerocallis Radix
445,Chinese_name,玄参
445,Pinyin_name,Xuanshen
445,Latin_name,"Radix Scrophulariae,Scrophulariae Radix"
445,English_name,Figwort Root
446,Chinese_name,旋覆花
446,Pinyin_name,Xuanfuhua
446,Latin_name,"Flos Inulae,Inulae Flos"
446,English_name,Inula Flower
447,Chinese_name,寻骨风
447,Pinyin_name,Xungufeng
447,English_name,Rhizoma Seu Herba Aristolochiae Mollissimae
448,Chinese_name,鸦胆子
448,Pinyin_name,Yadanzi
448,Latin_name,"Bruceae Fructus,Fructus Bruceae"
448,English_name,Java Brucea Fruit
449,Chinese_name,鸭跖草
449,Pinyin_name,Yazhicao
449,Latin_name,"Herba Commelie,Commelinae Herba"
449,English_name,all-grass of Common Dayflower
450,Chinese_name,亚麻子
450,Pinyin_name,Yamazi
450,Latin_name,"Lini Semen,Semen Lini"
450,English_name,Linseed
451,Chinese_name,延胡索
451,Pinyin_name,Yanhusuo
451,Latin_name,"Rhizoma Corydalis,Corydalis Rhizoma"
451,English_name,Corydalis tuber
452,Chinese_name,洋金花
452,Pinyin_name,Yangjinhua
452,Latin_name,"Flos Daturae,Daturae Flos"
452,English_name,Datura Flower
453,Chinese_name,野菊花
453,Pinyin_name,Yejuhua
453,Latin_name,"Chrysanthemi Indici Flos,Flos Chrysanthemi Indici"
453,English_name,Wild Chrysanthemum Flower
454,Chinese_name,一枝黄花
454,Pinyin_name,Yizhihuanghua
454,Latin_name,Solidaginis Herba
454,English_name,Solidaginis Herba
455,Chinese_name,伊贝母
455,Pinyin_name,Yibeimu
455,Latin_name,"Fritillariae Pallidiflorae Bulbus,Buibus Fritillariae Pallidiflorae"
455,English_name,Sinkiang Fritillary Bulb
456,Chinese_name,益母草
456,Pinyin_name,Yimucao
456,Latin_name,"Herba Leonuri,Leonuri Herba"
456,English_name,motherwort
457,Chinese_name,益智
457,Pinyin_name,Yizhi
457,Latin_name,Alpiniae Oxyphyllae Fructus
457,English_name,Alpiniae Oxyphyliae Fructus
458,Chinese_name,薏苡仁
458,Pinyin_name,Yiyiren
458,Latin_name,"Semen Coicis,Coicis Semen"
458,English_name,seed of Jobstears
459,Chinese_name,茵陈
459,Pinyin_name,Yinchen
459,Latin_name,"Artemisiae Scopariae Herba,Herba Artemisiae Scopariae"
459,English_name,Virgate Wormwood Herb
460,Chinese_name,银柴胡
460,Pinyin_name,Yincha
460,Latin_name,"Stellariae Radix,Radix Stellariae"
460,English_name,Starwort Root
461,Chinese_name,银杏叶
461,Pinyin_name,Yinxingye
461,Latin_name,Ginkgo Folium
461,English_name,Ginkgo Folium
462,Chinese_name,淫羊藿
462,Pinyin_name,Yinyanghuo
462,Latin_name,Epimedii Folium
462,English_name,Epimrdii Herba
463,Chinese_name,罂粟壳
463,Pinyin_name,Yingsuqiao
463,Latin_name,"Pericarpium Papaveris,Papaveris Pericarpium"
463,English_name,poppy capsule
464,Chinese_name,余甘子
464,Pinyin_name,Yuganzi
464,Latin_name,"Phyllanthi Fructus,Fructus Phyllanthi"
464,English_name,Emblic Leafflower Fruit
465,Chinese_name,鱼腥草
465,Pinyin_name,Yuxingcao
465,Latin_name,"Herba Houttuyniae,Houttuyniae Herba"
465,English_name,all-grass of Heartleaf Houttuynia
466,Chinese_name,禹州漏芦
466,Pinyin_name,Yuzhouloulu
466,Latin_name,"Echinopsis Radix,Radix Echinopsis"
466,English_name,Globethistle Root
467,Chinese_name,玉米须
467,Pinyin_name,Yumixu
467,Latin_name,Stigma Maydis
467,English_name,Corn stigma
468,Chinese_name,玉竹
468,Pinyin_name,Yuzhu
468,Latin_name,"Polygonati Odorati Rhizoma,Rhizoma Polygoti Odorati"
468,English_name,Fragrant Solomonseal Rhizome
469,Chinese_name,郁金
469,Pinyin_name,Yujin
469,Latin_name,"Curcumae Radix,Radix Curcumae"
469,English_name,Tuber - root of Common Turmeric
470,Chinese_name,郁李仁
470,Pinyin_name,Yuliren
470,Latin_name,"Semen Pruni,Pruni Semen"
470,English_name,Chinese Dwarf Cherry Seed
471,Chinese_name,预知子
471,Pinyin_name,Yuzhizi
471,Latin_name,"Fructus Akebiae,Akebiae Fructus"
471,English_name,Akebia Fruit
472,Chinese_name,芫花
472,Pinyin_name,Yuanhua
472,Latin_name,"Genkwa Flos,Flos Genkwa"
472,English_name,flower bud of Lilac Daphne
473,Chinese_name,芫荽
473,Pinyin_name,Yuansui
473,English_name,Coriandri Sativi Herba
474,Chinese_name,月季花
474,Pinyin_name,Yuejihua
474,Latin_name,"Flos Rosae Chinensis,Rosae Chinensis Flos"
474,English_name,Chinese rose flower
475,Chinese_name,云芝
475,Pinyin_name,Yunzhi
475,Latin_name,"Polysaccharidum Versicolor,Coriolus"
475,English_name,Coriolus versicolor
476,Chinese_name,皂荚子
476,Pinyin_name,Zaojiazi
476,English_name,Gleditsiae Sinensis Semen
477,Chinese_name,皂角刺
477,Pinyin_name,Zhaojiaoci
477,Latin_name,"Spi Gleditsiae,Gleditsiae Spina"
477,English_name,spine of Chinese Honeylocust
478,Chinese_name,泽兰
478,Pinyin_name,Zelan
478,Latin_name,"Lycopi Herba,Herba Lycopi"
478,English_name,Hirsute Shiny Bugleweed Herb
479,Chinese_name,泽漆
479,Pinyin_name,Zeqi
479,English_name,Euphorbiae Helioscopiae Herba
480,Chinese_name,泽泻
480,Pinyin_name,Zexie
480,Latin_name,"Rhizoma Alismatis,Alismatis Rhizoma"
480,English_name,rhizome of Oriental Waterplantain
481,Chinese_name,浙贝母
481,Pinyin_name,Zhebeimu
481,Latin_name,"Bulbus Fritillariae Thunbergii,Fritillariae Thunbergii Bulbus"
481,English_name,bulb of Thunberg Fritillary
482,Chinese_name,知母
482,Pinyin_name,Zhimu
482,Latin_name,"Rhizoma Anemarrhee,Anemarrhenae Rhizoma"
482,English_name,rhizome of Common Amarrhe
483,Chinese_name,栀子
483,Pinyin_name,Zhizi
483,Latin_name,"Fructus Gardeniae,Gardeniae Fructus"
483,English_name,fruit of Cape Jasmine
484,Chinese_name,枳椇子
484,Pinyin_name,Zhijuzi
484,English_name,Hoveniae Dulcis Semen
485,Chinese_name,枳壳
485,Pinyin_name,Zhiqiao
485,Latin_name,"Fructus Aurantii,Aurantii Fructus"
485,English_name,fruit of Seville orange
486,Chinese_name,枳实
486,Pinyin_name,Zhishi
486,Latin_name,"Fructus Aurantii Immaturus,Aurantii Fructus Immaturus"
486,English_name,immature fruit of Seville orange
487,Chinese_name,肿节风
487,Pinyin_name,Zhongjiefeng
487,Latin_name,"Sarcandrae Herba,Herba Sarcatidrae"
487,English_name,all-grass of Glabrous sarcandra
488,Chinese_name,猪苓
488,Pinyin_name,Zhuling
488,Latin_name,"Polyporus,Polyporus Umbellatus"
488,English_name,"Polyporus grifolia, Umbellate pore-fungus"
489,Chinese_name,猪牙皂
489,Pinyin_name,Zhuyazao
489,Latin_name,"Gleditsiae Fructus Abnormalis,Fructus Gleditsiae Abnormalis"
489,English_name,Chinese Honeylocust Abnormal Fruit
490,Chinese_name,竹节参
490,Pinyin_name,Zhujieshen
490,Latin_name,Panacis Japonici Rhizoma
490,English_name,Pacis Japonici Rhizoma
491,Chinese_name,竹沥
491,Pinyin_name,Zhuli
491,Latin_name,Succus Bambusae
491,English_name,Bamboo juice
492,Chinese_name,苎麻根
492,Pinyin_name,Zhumagen
492,Latin_name,Radix Boehmeriae
492,English_name,Ramine root 
493,Chinese_name,紫草
493,Pinyin_name,Zicao
493,Latin_name,"Radix Arnebiae Seu Lithospermi,Arnebiae Radix"
493,English_name,Arnebia Root Gromwell Root
494,Chinese_name,紫花地丁
494,Pinyin_name,Zihuadiding
494,Latin_name,"Violae Herba,Herba Violae"
494,English_name,Tokyo Violet Herb
495,Chinese_name,紫花前胡
495,Pinyin_name,Zihuaqianhu
495,Latin_name,Peucedani Decursivi Radix
495,English_name,Peucedanidecursivi Radix
496,Chinese_name,紫苏叶
496,Pinyin_name,Zisuye
496,Latin_name,Perillae Folium
497,Chinese_name,紫苏子
497,Pinyin_name,Zisuzi
497,Latin_name,"Fructus Perillae,Perillae Fructus"
497,English_name,Perilia Fruit
498,Chinese_name,紫菀
498,Pinyin_name,Ziwan
498,Latin_name,"Asteris Radix Et Rhizoma,Radix Asteris"
498,English_name,root of tatarian aster
499,Chinese_name,葛根
499,Pinyin_name,Gegen
499,Latin_name,"Puerariae Lobatae Radix,Radix Puerariae"
499,English_name,root of lobed kudzuvine
500,Chinese_name,人工牛黄
500,Pinyin_name,Rengong Niuhuang
500,Latin_name,Bovis Calculus Artifactus
501,Chinese_name,九里香
501,Pinyin_name,Jiulixiang
501,Latin_name,Murrayae Folium Et Cacumen
502,Chinese_name,九香虫
502,Pinyin_name,Jiuxiangchong
502,Latin_name,Aspongopus
503,Chinese_name,三颗针
503,Pinyin_name,Sankezhen
503,Latin_name,Berberidis Radix
504,Chinese_name,炮姜
504,Pinyin_name,Paojiang
504,Latin_name,Zingiberis Rhizoma Praeparatum
505,Chinese_name,干漆
505,Pinyin_name,Gangi
505,Latin_name,Toxicodendri Resina
506,Chinese_name,土木香
506,Pinyin_name,Tumuxiang
506,Latin_name,Inulae Radix
507,Chinese_name,土鳖虫（䗪虫）
507,Pinyin_name,Tubiechong
507,Latin_name,Eupolyphaga Steleophaga
508,Chinese_name,大叶紫珠
508,Pinyin_name,Dayezizhu
508,Latin_name,Callicarpae Macrophyllae Folium
509,Chinese_name,大豆黄卷
509,Pinyin_name,Dadouhuangjuan
509,Latin_name,Sojae Semen Germinatum
510,Chinese_name,大青盐
510,Pinyin_name,Daqingyan
510,Latin_name,Halitum
511,Chinese_name,大蓟炭
511,Pinyin_name,Dajitan
511,Latin_name,Cirsii Japonici Herba Carbonisata
512,Chinese_name,山麦冬
512,Pinyin_name,Shanmaidong
512,Latin_name,Liriopes Radix
513,Chinese_name,山香圆叶
513,Pinyin_name,Shanxiangyuanye
513,Latin_name,Turpiniae Folium
514,Chinese_name,山银花
514,Pinyin_name,Shanyinhua
514,Latin_name,Lonicerae Flos
515,Chinese_name,山楂
515,Pinyin_name,Shanzha
515,Latin_name,Crataegi Fructus
516,Chinese_name,千里光
516,Pinyin_name,Qianliguang
516,Latin_name,Senecionis Scandentis Hebra
517,Chinese_name,千金子霜
517,Pinyin_name,Qianjinzishuang
517,Latin_name,Euphorbiae Semen Pulveratum
518,Chinese_name,川木香
518,Pinyin_name,Chuanmuxiang
518,Latin_name,Ⅴladimiriae Radix
519,Chinese_name,制川乌
519,Pinyin_name,Zhichuanwu
519,Latin_name,Aconiti Radix Cocta
520,Chinese_name,广东紫珠
520,Pinyin_name,Guangdongzizhu
520,Latin_name,Callicarpae Caulis Et Folium
521,Chinese_name,广金钱草
521,Pinyin_name,Guangjinqiancao
521,Latin_name,Desmodii Styracifolii Herba
522,Chinese_name,小叶莲
522,Pinyin_name,Xiaoyelian
522,Latin_name,Sinopodophylli Fructus
523,Chinese_name,小驳骨
523,Pinyin_name,Xiaobogu
523,Latin_name,Gendarussae Herba
524,Chinese_name,飞扬草
524,Pinyin_name,Feiyangcao
524,Latin_name,Euphorbiae Hirtae Herba
525,Chinese_name,马钱子粉
525,Pinyin_name,Maqianzi Fen
525,Latin_name,Strychni Semen Pulveratum
526,Chinese_name,制天南星
526,Pinyin_name,Zhitiannanxing
526,Latin_name,Arisaematis Rhizoma Preparatum
527,Chinese_name,天麻
527,Pinyin_name,Tianma
527,Latin_name,Gastrodiae Rhizoma
528,Chinese_name,天然冰片（右旋龙脑）
528,Pinyin_name,Tianranbingpian
528,Latin_name,Borneolum
529,Chinese_name,木芙蓉叶
529,Pinyin_name,Mufurongye
529,Latin_name,Hibisci Mutabilis Folium
530,Chinese_name,五加皮
530,Pinyin_name,Wujiapi
530,Latin_name,Acanthopanacis Cortex
531,Chinese_name,毛诃子
531,Pinyin_name,Maohezi
531,Latin_name,Terminaliae Belliricae Fructus
532,Chinese_name,片姜黄
532,Pinyin_name,Pianjianghuang
532,Latin_name,Wenyujin Rhizoma Concisum
533,Chinese_name,乌梢蛇
533,Pinyin_name,Wushaoshe
533,Latin_name,Zaocys
534,Chinese_name,巴豆霜
534,Pinyin_name,Badoushuang
534,Latin_name,Crotonis Semen Pulveratum
535,Chinese_name,水牛角
535,Pinyin_name,Shuiniujiao
535,Latin_name,Bubali Cornu
536,Chinese_name,水蛭
536,Pinyin_name,Shuizhi
536,Latin_name,Hirudo
537,Chinese_name,炙甘草
537,Pinyin_name,Zhigancao
537,Latin_name,"Glycyrrhizae Radix Et Rhizoma
Praeparata Cum Melle"
538,Chinese_name,艾片（左旋龙脑）
538,Pinyin_name,Aipian
538,Latin_name,L-Borneolum
539,Chinese_name,石吊兰
539,Pinyin_name,Shidiaolan
539,Latin_name,Lysionoti Herba
540,Chinese_name,石决明
540,Pinyin_name,Shijueming
540,Latin_name,Haliotidis Concha
541,Chinese_name,石斛
541,Pinyin_name,Shihu
541,Latin_name,Dendrobii Caulis
542,Chinese_name,石膏
542,Pinyin_name,Shigao
542,Latin_name,Gypsum Fibrosum
543,Chinese_name,煅石膏
543,Pinyin_name,Duanshigao
543,Latin_name,Gypsum Ustum
544,Chinese_name,龙眼肉
544,Pinyin_name,Longyanrou
544,Latin_name,Longan Arillus
545,Chinese_name,白矾
545,Pinyin_name,Baifan
545,Latin_name,Alumen
546,Chinese_name,瓜子金
546,Pinyin_name,Guazijin
546,Latin_name,Polygalae Japonicae Herba
547,Chinese_name,瓜蒌子
547,Pinyin_name,Gualouzi
547,Latin_name,Trichosanthis Semen
548,Chinese_name,炒瓜蒌子
548,Pinyin_name,Chaogualouzi
548,Latin_name,Trichosanthis Semen Tostum
549,Chinese_name,瓜蒌皮
549,Pinyin_name,Gualoupi
549,Latin_name,Trichosanthis Pericarpium
550,Chinese_name,冬凌草
550,Pinyin_name,Donglingcao
550,Latin_name,Rabdosiae Rubescentis Herba
551,Chinese_name,玄明粉
551,Pinyin_name,Xuanmingfen
551,Latin_name,Natrii Sulfas Exsiccatus
552,Chinese_name,法半夏
552,Pinyin_name,Fabanxia
552,Latin_name,Pinelliae Rhizoma Praeparatum
553,Chinese_name,姜半夏
553,Pinyin_name,Jiangbanxia
553,Latin_name,Pinelliae Rhizoma Praeparatumcum Zingibere Et Alumine
554,Chinese_name,清半夏
554,Pinyin_name,Qingbanxia
554,Latin_name,Pinelliae Rhizoma Praeparatum Cum Alumine
555,Chinese_name,母丁香
555,Pinyin_name,Mudingxiang
555,Latin_name,Caryophylli Fructus
556,Chinese_name,丝瓜络
556,Pinyin_name,Sigualuo
556,Latin_name,Luffae Fructus Retinervus
557,Chinese_name,地龙
557,Pinyin_name,Dilong
557,Latin_name,Pheretima
558,Chinese_name,芒硝
558,Pinyin_name,Mangxiao
558,Latin_name,Natrii Sulfas
559,Chinese_name,亚乎奴（锡生藤）
559,Pinyin_name,Yahunu
559,Latin_name,Cissampelotis Herba
560,Chinese_name,西瓜霜
560,Pinyin_name,Xiguashuang
560,Latin_name,Mirabilitum Praeparatum
561,Chinese_name,西青果
